record_id,scenario_id,period,facility_id,case_type,chemistry,pack_mass_kg,demand_packs,demand_kg,production_packs,regular_capacity_packs,overtime_capacity_packs,service_gap_packs,eol_returns_packs,eol_returns_kg,collection_rate,grade_A_share,grade_B_share,grade_C_share,soh,cycles,damage_index,temperature_c,recovery_quality_score,quality_grade,pathway,recycle_yield,reman_yield,second_life_share,reman_eligible_share,expected_recovered_kg,recycled_content_share,material_price_index,transport_distance_km,facility_available,facility_uptime,energy_kwh_per_pack,grid_kgco2e_per_kwh,scrap_rate,safety_stock_packs,imputation_required,data_quality_state
OBS-05319-SCN-06-032-P09,SCN-06-032,9,PLANT-08,transport_disruption,NMC622,422.533,3066.242,1295588.133,3102.782,3281.629,459.718,0.0,375.355,158599.838,0.713495,0.471257,0.220865,0.307878,0.864896,1021.007,0.193057,33.404,0.624847,A,second_life,0.923903,0.819315,0.151917,0.311745,88666.309,0.35215,0.926813,2000.0,1,0.995363,280.482,0.381011,0.035786,224.384,0,COMPLETE
OBS-05320-SCN-06-032-P10,SCN-06-032,10,PLANT-08,transport_disruption,NMC622,422.533,3240.755,1369325.94,3220.987,3497.886,279.299,0.0,831.258,351233.74,0.720051,0.444414,0.261,0.294586,0.703876,1448.141,0.091787,27.868,0.574129,B,recycle,0.908058,0.792442,0.158409,0.316535,193274.251,0.08349,1.143956,514.501,1,0.979653,357.69,0.805698,0.038536,245.252,0,COMPLETE
OBS-05321-SCN-06-033-P01,SCN-06-033,1,PLANT-06,transport_disruption,NMC111,425.402,3224.25,1371602.984,3239.083,3730.603,371.662,0.0,517.829,220285.469,0.72756,0.499007,0.23269,0.268303,0.845458,902.83,0.088365,18.681,0.667356,A,second_life,0.876491,0.836503,0.175189,0.325018,115866.151,0.259897,0.881875,1282.503,1,0.972968,283.183,0.252956,0.044407,176.908,0,COMPLETE
OBS-05322-SCN-06-033-P02,SCN-06-033,2,PLANT-06,transport_disruption,NMC111,425.402,3426.268,1457541.798,3469.085,3921.867,428.215,0.0,395.009,168037.877,0.66817,0.470326,0.219501,0.310173,0.812085,966.298,0.22382,24.309,0.595196,B,remanufacture,0.901771,0.819617,0.164867,0.323068,84556.309,0.253356,0.848379,762.288,1,0.986416,266.473,0.278755,0.046747,146.711,0,COMPLETE
OBS-05323-SCN-06-033-P03,SCN-06-033,3,PLANT-06,transport_disruption,NMC111,425.402,3697.639,1572983.891,3681.396,4143.009,457.961,0.0,476.116,202540.976,0.791825,0.561583,0.185877,0.25254,0.799965,311.769,0.037836,28.146,0.668377,A,second_life,0.923419,0.82188,0.193253,0.354898,119475.176,0.173564,0.982572,537.388,1,0.994438,339.425,0.257335,0.035484,361.876,0,COMPLETE
OBS-05324-SCN-06-033-P04,SCN-06-033,4,PLANT-06,transport_disruption,NMC111,425.402,3700.959,1574395.819,3735.319,4030.858,452.569,0.0,500.044,212719.748,0.746739,0.459795,0.227556,0.31265,0.776972,979.602,0.295776,17.943,0.516275,B,remanufacture,0.895826,0.852264,0.152556,0.312906,120589.99,0.381915,1.048698,398.175,1,0.978771,346.687,0.383949,0.044999,355.15,0,COMPLETE
OBS-05325-SCN-06-033-P05,SCN-06-033,5,PLANT-06,transport_disruption,NMC111,425.402,3521.421,1498020.024,3496.874,3987.101,371.473,0.0,549.395,233713.881,0.781394,0.525094,0.203044,0.271862,0.833742,869.201,0.0033,19.34,0.701732,A,remanufacture,0.919879,0.854976,0.166011,0.323676,140102.319,0.384863,0.914052,1342.101,1,0.98598,324.455,0.374711,0.042097,281.589,0,COMPLETE
OBS-05326-SCN-06-033-P06,SCN-06-033,6,PLANT-06,transport_disruption,NMC111,425.402,3241.551,1378962.717,3252.347,3888.272,406.378,0.0,348.791,148376.25,0.778987,0.461506,0.261138,0.277356,0.685477,1007.185,0.162081,23.556,0.531414,B,remanufacture,0.874905,0.822933,0.169909,0.264927,83942.377,0.258143,1.033383,848.803,1,0.982118,294.49,0.446745,0.046435,326.053,0,COMPLETE
OBS-05327-SCN-06-033-P07,SCN-06-033,7,PLANT-06,transport_disruption,NMC111,425.402,2699.802,1148501.773,2715.679,3043.832,284.692,0.0,421.63,179362.37,0.688181,0.481829,0.216275,0.301896,0.766209,860.395,0.050898,22.042,0.638365,A,remanufacture,0.88912,0.852396,0.1479,0.287127,93515.838,0.379984,0.995214,1168.58,1,0.988917,383.235,0.307943,0.040588,197.844,0,COMPLETE
OBS-05328-SCN-06-033-P08,SCN-06-033,8,PLANT-06,transport_disruption,NMC111,425.402,2814.225,1197177.52,2795.789,3017.538,371.942,0.0,346.805,147531.652,0.743706,0.496336,0.194597,0.309066,0.820938,657.418,0.156972,14.479,0.604164,B,remanufacture,0.861031,0.838482,0.172373,0.315595,78187.894,0.351478,0.993108,549.661,1,0.997349,253.086,0.393534,0.034362,132.258,0,COMPLETE
OBS-05329-SCN-06-033-P09,SCN-06-033,9,PLANT-06,transport_disruption,NMC111,425.402,2888.853,1228924.354,2896.244,3373.398,499.358,0.0,496.877,211372.536,0.790488,0.546589,0.222562,0.230849,0.958443,728.759,0.04285,31.084,0.771259,A,second_life,0.898369,0.871998,0.185982,0.346619,122189.167,0.414455,0.944071,1531.85,1,0.984266,288.717,0.05,0.03749,127.967,0,COMPLETE
OBS-05330-SCN-06-033-P10,SCN-06-033,10,PLANT-06,transport_disruption,NMC111,425.402,2910.747,1238238.216,2946.179,3181.49,323.937,0.0,313.186,133229.946,0.666775,0.452827,0.180025,0.367148,0.751938,785.609,0.412389,28.29,0.453579,B,remanufacture,0.860842,0.77977,0.129884,0.284565,66539.874,0.436692,1.08277,1424.993,1,0.979474,334.433,0.536578,0.043179,279.762,0,COMPLETE
OBS-05331-SCN-06-034-P01,SCN-06-034,1,PLANT-11,transport_disruption,NCA,409.233,3220.497,1317934.929,3257.656,3552.112,474.811,0.0,470.761,192651.309,0.744998,0.508347,0.250626,0.241027,0.731339,652.879,0.135072,21.481,0.571172,B,recycle,0.862352,0.839989,0.175148,0.298503,102091.121,0.263503,1.160889,852.209,1,0.989766,290.188,0.325149,0.042789,222.688,0,COMPLETE
OBS-05332-SCN-06-034-P02,SCN-06-034,2,PLANT-11,transport_disruption,NCA,409.233,3702.94,1515366.771,3687.002,4325.792,685.826,0.0,482.39,197410.043,0.711693,0.447585,0.302203,0.250212,0.791118,589.972,0.178237,10.02,0.559111,B,remanufacture,0.895838,0.843966,0.126031,0.298905,109998.702,0.302321,0.794845,1674.013,1,0.980419,327.704,0.35632,0.053232,216.434,0,COMPLETE
OBS-05333-SCN-06-034-P03,SCN-06-034,3,PLANT-11,transport_disruption,NCA,409.233,3689.046,1509680.999,3686.888,4391.057,711.157,0.0,655.325,268180.923,0.695455,0.453325,0.241392,0.305283,0.683064,472.085,0.075968,14.442,0.543668,B,remanufacture,0.908901,0.84705,0.156234,0.338167,143032.652,0.186867,0.848271,1189.222,1,0.977944,311.209,0.380089,0.048407,161.98,0,COMPLETE
OBS-05334-SCN-06-034-P04,SCN-06-034,4,PLANT-11,transport_disruption,NCA,409.233,3476.986,1422899.086,3450.917,3784.169,583.472,0.0,735.451,300971.036,0.744062,0.397735,0.245733,0.356532,0.853217,1363.921,0.501209,37.009,0.45771,B,remanufacture,0.860375,0.790312,0.157738,0.290035,162281.295,0.327762,1.134246,1071.294,1,0.990775,307.985,0.458622,0.035389,155.928,0,COMPLETE
OBS-05335-SCN-06-034-P05,SCN-06-034,5,PLANT-11,transport_disruption,NCA,409.233,3450.225,1411947.304,3479.204,3878.227,399.528,0.0,659.232,269779.774,0.765049,0.503884,0.209714,0.286401,0.654072,786.098,0.071485,19.803,0.541029,B,remanufacture,0.937887,0.835632,0.169965,0.321432,160674.112,0.329651,1.111476,664.512,1,0.9871,356.688,0.179519,0.036719,314.596,0,COMPLETE
OBS-05336-SCN-06-034-P06,SCN-06-034,6,PLANT-11,transport_disruption,NCA,409.233,3065.388,1254459.266,3119.542,3587.757,488.081,0.0,565.382,231373.362,0.785244,0.536767,0.237499,0.225734,0.892379,1347.231,0.120583,22.197,0.696225,A,second_life,0.860473,0.859397,0.159227,0.352283,131442.045,0.477932,0.955424,983.237,1,0.982649,273.143,0.538755,0.044322,213.043,0,COMPLETE
OBS-05337-SCN-06-034-P07,SCN-06-034,7,PLANT-11,transport_disruption,NCA,409.233,3152.972,1290301.501,3193.974,3776.024,608.681,0.0,377.574,154515.723,0.742317,0.477218,0.202025,0.320757,0.728514,1106.167,0.167489,16.53,0.538725,B,recycle,0.906752,0.822207,0.178004,0.25643,85491.047,0.21858,0.957096,898.689,1,0.987082,263.472,0.392958,0.029748,350.733,0,COMPLETE
OBS-05338-SCN-06-034-P08,SCN-06-034,8,PLANT-11,transport_disruption,NCA,409.233,2883.12,1179869.241,2867.785,3414.138,408.243,0.0,359.532,147132.46,0.7288,0.421944,0.344727,0.233328,0.733606,784.925,0.250317,19.431,0.511336,B,remanufacture,0.86562,0.848578,0.159178,0.288654,78045.582,0.284631,1.004384,1372.55,1,0.992348,285.654,0.375189,0.032059,166.014,0,COMPLETE
OBS-05339-SCN-06-034-P09,SCN-06-034,9,PLANT-11,transport_disruption,NCA,409.233,2834.677,1160044.504,2796.28,3089.896,401.018,0.0,544.457,222809.866,0.706099,0.464907,0.229417,0.305676,0.730052,1320.211,0.078062,28.911,0.596435,B,recycle,0.933603,0.84515,0.167442,0.286592,122285.937,0.291739,1.138959,579.11,1,0.996201,259.44,0.54979,0.030818,143.589,0,COMPLETE
OBS-05340-SCN-06-034-P10,SCN-06-034,10,PLANT-11,transport_disruption,NCA,409.233,2762.773,1130619.279,2734.127,3035.317,507.17,0.0,498.718,204092.046,0.774501,0.541015,0.1913,0.267685,0.836276,537.219,0.046414,18.115,0.679184,A,recycle,0.89002,0.835945,0.175486,0.342474,115996.746,0.223016,0.881469,830.788,1,0.98662,303.732,0.312483,0.03554,221.112,0,COMPLETE
OBS-05341-SCN-06-035-P01,SCN-06-035,1,PLANT-10,transport_disruption,NMC111,424.458,2254.453,956921.091,2222.388,2507.753,185.74,0.0,373.805,158664.522,0.75568,0.47809,0.253482,0.268428,0.93392,1085.322,0.349238,22.103,0.616098,B,recycle,0.890248,0.788832,0.163703,0.286421,89266.727,0.278072,0.911078,1399.547,1,0.999,365.436,0.37919,0.038387,126.158,0,COMPLETE
OBS-05342-SCN-06-035-P02,SCN-06-035,2,PLANT-10,transport_disruption,NMC111,424.458,2548.609,1081778.279,2567.023,2705.198,266.43,0.0,588.347,249728.544,0.69035,0.475994,0.152814,0.371192,0.736753,912.026,0.120147,37.883,0.554143,B,remanufacture,0.864211,0.831733,0.156149,0.286536,125725.449,0.270019,1.06753,1114.801,1,0.989223,328.603,0.342299,0.041896,245.296,0,COMPLETE
OBS-05343-SCN-06-035-P03,SCN-06-035,3,PLANT-10,transport_disruption,NMC111,424.458,2603.322,1105001.288,2594.747,3065.129,518.804,0.0,380.614,161554.688,0.681019,0.519046,0.212607,0.268347,0.862089,838.51,0.220582,24.672,0.633842,A,second_life,0.86285,0.843149,0.16692,0.33166,79086.262,0.424188,1.088717,834.741,1,0.981283,302.559,0.466704,0.035273,168.9,0,COMPLETE
OBS-05344-SCN-06-035-P04,SCN-06-035,4,PLANT-10,transport_disruption,NMC111,424.458,2660.252,1129166.01,2652.834,3146.213,486.4,0.0,466.455,197990.816,0.732878,0.4648,0.217686,0.317514,0.723265,1310.518,0.26276,19.958,0.499499,B,remanufacture,0.866351,0.784098,0.14001,0.315078,108109.442,0.318608,1.105593,467.565,1,0.976097,338.988,0.164312,0.044506,145.326,0,COMPLETE
OBS-05345-SCN-06-035-P05,SCN-06-035,5,PLANT-10,transport_disruption,NMC111,424.458,2603.971,1105277.092,2593.607,2968.823,244.432,0.0,277.297,117701.187,0.781532,0.422108,0.208717,0.369175,0.707543,950.577,0.388842,31.321,0.423823,B,remanufacture,0.86421,0.816521,0.157152,0.2825,67003.373,0.45512,1.066551,1474.695,1,0.982929,301.232,0.336332,0.038628,115.228,0,COMPLETE
OBS-05346-SCN-06-035-P06,SCN-06-035,6,PLANT-10,transport_disruption,NMC111,424.458,2156.531,915357.432,2171.559,2287.213,213.531,0.0,279.279,118542.115,0.746244,0.470122,0.242979,0.286899,0.822842,508.643,0.273732,20.721,0.568219,B,recycle,0.882438,0.814261,0.167851,0.316081,64958.928,0.402873,1.087004,1185.295,1,0.980651,295.886,0.355494,0.042747,151.717,0,COMPLETE
OBS-05347-SCN-06-035-P07,SCN-06-035,7,PLANT-10,transport_disruption,NMC111,424.458,2275.833,965995.996,2279.081,2425.356,304.648,0.0,463.711,196825.803,0.841691,0.491647,0.265481,0.242872,0.778082,836.667,0.148668,27.543,0.601228,B,remanufacture,0.900412,0.860325,0.183031,0.319572,121865.608,0.331403,0.968682,1678.155,1,0.989301,291.762,0.415697,0.04582,253.935,0,COMPLETE
OBS-05348-SCN-06-035-P08,SCN-06-035,8,PLANT-10,transport_disruption,NMC111,424.458,2094.385,888978.864,2063.36,2503.54,187.928,0.0,508.738,215938.22,0.677453,0.514368,0.21666,0.268972,0.707393,921.762,0.089339,24.407,0.584661,B,remanufacture,0.89828,0.838915,0.165741,0.299132,109628.002,0.432223,0.94084,1458.457,1,0.96873,307.659,0.407023,0.034578,217.191,0,COMPLETE
OBS-05349-SCN-06-035-P09,SCN-06-035,9,PLANT-10,transport_disruption,NMC111,424.458,2030.56,861887.979,2058.478,2217.739,388.342,0.0,258.948,109912.601,0.723686,0.434911,0.193429,0.371661,0.587019,1478.67,0.174948,31.099,0.440381,B,remanufacture,0.864172,0.802564,0.175239,0.276284,56692.536,0.284122,0.923312,865.736,1,0.992381,345.261,0.296791,0.040438,139.353,0,COMPLETE
OBS-05350-SCN-06-035-P10,SCN-06-035,10,PLANT-10,transport_disruption,NMC111,424.458,2270.181,963597.043,2260.21,2476.202,354.158,0.0,587.611,249416.183,0.704743,0.398435,0.292836,0.308729,0.608088,1800.527,0.096399,29.381,0.498409,B,remanufacture,0.899625,0.821031,0.133266,0.298479,137057.641,0.13335,0.918487,1443.107,1,0.986245,350.099,0.467616,0.035086,152.137,0,COMPLETE
OBS-05351-SCN-06-036-P01,SCN-06-036,1,PLANT-01,transport_disruption,LMO,394.927,2171.701,857662.967,2172.06,2528.952,364.286,0.0,217.391,85853.415,0.686824,0.445651,0.27829,0.276059,0.739883,1517.892,0.280277,19.481,0.501624,B,remanufacture,0.880407,0.832954,0.164177,0.319433,43391.18,0.274065,1.004621,982.267,1,0.989953,297.578,0.428946,0.039406,212.787,0,COMPLETE
OBS-05352-SCN-06-036-P02,SCN-06-036,2,PLANT-01,transport_disruption,LMO,394.927,2452.971,968744.233,2469.563,2699.851,424.206,0.0,542.133,214102.933,0.74616,0.529469,0.149009,0.321521,0.85222,1484.498,0.17852,35.11,0.617577,B,remanufacture,0.860595,0.83674,0.155172,0.303002,116150.662,0.218441,1.006296,1611.515,1,0.999,286.381,0.259507,0.035985,127.099,0,COMPLETE
OBS-05353-SCN-06-036-P03,SCN-06-036,3,PLANT-01,transport_disruption,LMO,394.927,2504.77,989200.886,2507.204,2975.881,483.078,0.0,377.256,148988.692,0.781055,0.450333,0.272535,0.277132,0.823048,1141.94,0.253535,0.657,0.517869,B,remanufacture,0.858592,0.788426,0.15902,0.344773,84024.735,0.183765,1.215628,958.747,1,0.988242,363.397,0.501165,0.043293,193.102,0,COMPLETE
OBS-05354-SCN-06-036-P04,SCN-06-036,4,PLANT-01,transport_disruption,LMO,394.927,2491.917,984125.141,2490.173,2989.331,310.958,0.0,407.214,160819.636,0.807499,0.49371,0.247949,0.258341,0.899211,652.162,0.146199,25.698,0.695164,A,remanufacture,0.892443,0.836481,0.165064,0.291149,96764.19,0.310379,0.938903,982.995,1,0.984457,278.785,0.492201,0.039012,236.129,0,COMPLETE
OBS-05355-SCN-06-036-P05,SCN-06-036,5,PLANT-01,transport_disruption,LMO,394.927,2401.914,948580.228,2376.851,2725.477,207.624,0.0,544.137,214894.267,0.754316,0.526336,0.195359,0.278305,0.828505,1377.893,0.109423,43.408,0.608777,B,remanufacture,0.912526,0.851615,0.188717,0.304218,120004.075,0.331697,0.964829,2000.0,1,0.988948,290.382,0.381319,0.037868,99.707,0,COMPLETE
OBS-05356-SCN-06-036-P06,SCN-06-036,6,PLANT-01,transport_disruption,LMO,394.927,2110.066,833321.942,2137.004,2241.369,297.239,0.0,340.806,134593.392,0.702349,0.511501,0.22262,0.265879,0.859941,906.021,0.199046,31.462,0.62423,A,remanufacture,0.87061,0.826,0.173501,0.341215,68020.986,0.315143,0.960965,1230.149,1,0.971759,348.681,0.3148,0.036474,134.649,0,COMPLETE
OBS-05357-SCN-06-036-P07,SCN-06-036,7,PLANT-01,transport_disruption,LMO,394.927,2028.869,801254.82,2041.377,2256.861,255.256,0.0,328.662,129797.505,0.768445,0.500178,0.219031,0.280791,0.734085,1122.89,0.057892,28.663,0.609765,B,remanufacture,0.892963,0.837333,0.171076,0.276148,73829.07,0.222564,0.916312,1669.502,1,0.995292,366.96,0.373148,0.032022,196.757,0,COMPLETE
OBS-05358-SCN-06-036-P08,SCN-06-036,8,PLANT-01,transport_disruption,LMO,394.927,1803.679,712321.149,1800.749,2138.919,248.51,0.0,186.221,73543.673,0.744929,0.401496,0.264335,0.334169,0.646839,1039.531,0.21606,30.186,0.466456,B,remanufacture,0.876697,0.779652,0.132932,0.295018,41644.942,0.324863,1.127718,1401.461,1,0.986031,287.749,0.423918,0.042435,129.725,0,COMPLETE
OBS-05359-SCN-06-036-P09,SCN-06-036,9,PLANT-01,transport_disruption,LMO,394.927,1718.11,678527.699,1720.979,1837.871,187.48,0.0,444.066,175373.696,0.798039,0.463445,0.271759,0.264796,0.856698,1092.565,0.254773,16.033,0.587631,B,remanufacture,0.866605,0.808034,0.141696,0.287192,104100.04,0.128483,1.079392,1263.231,1,0.993159,313.552,0.412643,0.035174,142.916,0,COMPLETE
OBS-05360-SCN-06-036-P10,SCN-06-036,10,PLANT-01,transport_disruption,LMO,394.927,1916.245,756776.625,1952.295,2088.124,162.22,0.0,290.716,114811.388,0.735817,0.539964,0.189144,0.270892,0.780288,1040.741,0.090806,21.405,0.627437,A,second_life,0.891767,0.845505,0.17546,0.346035,62118.04,0.135185,1.081097,259.743,1,0.988121,352.812,0.365882,0.045146,179.686,0,COMPLETE
OBS-05361-SCN-06-037-P01,SCN-06-037,1,PLANT-01,transport_disruption,NCA,392.402,1791.589,703022.381,1795.719,2149.378,227.088,0.0,341.535,134018.973,0.767766,0.433768,0.23324,0.332992,0.728025,1089.971,0.343002,41.299,0.430641,B,remanufacture,0.886228,0.784029,0.138954,0.271291,78517.615,0.413233,1.000554,964.356,1,0.97459,231.057,0.328449,0.034999,152.457,0,COMPLETE
OBS-05362-SCN-06-037-P02,SCN-06-037,2,PLANT-01,transport_disruption,NCA,392.402,2009.576,788560.947,1983.62,2168.553,277.843,0.0,473.919,185966.691,0.707253,0.518135,0.272459,0.209406,0.920663,685.203,0.034364,37.174,0.729861,A,remanufacture,0.885485,0.841049,0.133612,0.345124,100902.941,0.269815,1.05407,1199.512,1,0.999,292.743,0.211984,0.034445,211.636,0,COMPLETE
OBS-05363-SCN-06-037-P03,SCN-06-037,3,PLANT-01,transport_disruption,NCA,392.402,2115.621,830173.423,2125.716,2353.209,268.155,0.0,321.626,126206.474,0.83493,0.473296,0.233475,0.293229,0.907514,1276.721,0.393057,23.031,0.578837,B,remanufacture,0.87255,0.819854,0.172129,0.327326,76117.418,0.273326,0.836015,1091.552,1,0.98549,277.761,0.433518,0.03162,109.131,0,COMPLETE
OBS-05364-SCN-06-037-P04,SCN-06-037,4,PLANT-01,transport_disruption,NCA,392.402,2019.347,792395.375,2008.628,2296.357,354.964,0.0,292.625,114826.736,0.741967,0.406845,0.223387,0.369768,0.743156,589.901,0.472173,20.745,0.415664,B,remanufacture,0.850494,0.784865,0.158475,0.266496,60976.939,0.253734,1.016804,1006.358,1,0.997007,301.411,0.318745,0.046702,229.961,0,COMPLETE
OBS-05365-SCN-06-037-P05,SCN-06-037,5,PLANT-01,transport_disruption,NCA,392.402,1942.98,762428.728,1948.313,2067.45,183.803,0.0,434.183,170374.329,0.721578,0.443655,0.204274,0.352071,0.835887,955.093,0.431883,21.853,0.505095,B,remanufacture,0.863911,0.810041,0.150543,0.330544,90219.075,0.161705,0.976753,20.0,1,0.981717,331.888,0.467847,0.041335,111.027,0,COMPLETE
OBS-05366-SCN-06-037-P06,SCN-06-037,6,PLANT-01,transport_disruption,NCA,392.402,2119.364,831642.014,2148.066,2447.051,182.77,0.0,317.694,124663.502,0.674328,0.450186,0.186258,0.363557,0.595717,1379.511,0.095147,17.213,0.479884,B,remanufacture,0.894997,0.823185,0.167445,0.318903,62639.122,0.255552,0.952412,154.796,1,0.982809,352.213,0.27348,0.034,163.234,0,COMPLETE
OBS-05367-SCN-06-037-P07,SCN-06-037,7,PLANT-01,transport_disruption,NCA,392.402,1866.501,732418.267,1864.812,2018.149,190.604,0.0,429.814,168659.907,0.770993,0.469957,0.256179,0.273864,0.738138,1005.031,0.148552,17.665,0.558149,B,remanufacture,0.882783,0.835701,0.143858,0.319756,98279.324,0.294582,0.874849,815.375,1,0.990023,338.682,0.317413,0.035182,100.754,0,COMPLETE
OBS-05368-SCN-06-037-P08,SCN-06-037,8,PLANT-01,transport_disruption,NCA,392.402,1675.027,657283.259,1706.928,1780.142,164.963,0.0,267.885,105118.628,0.762672,0.526412,0.232119,0.241468,0.915076,1088.198,0.179041,21.342,0.681941,A,second_life,0.854409,0.869837,0.169149,0.311863,57940.04,0.496346,0.983298,1458.481,1,0.98265,317.014,0.379376,0.044152,109.37,0,COMPLETE
OBS-05369-SCN-06-037-P09,SCN-06-037,9,PLANT-01,transport_disruption,NCA,392.402,1591.909,624667.915,1583.566,1828.148,306.897,0.0,369.774,145099.903,0.759545,0.412294,0.265541,0.322165,0.713151,623.548,0.305133,32.89,0.463335,B,remanufacture,0.872663,0.833729,0.142542,0.280372,82466.921,0.412925,1.035312,134.397,1,0.982295,328.032,0.445604,0.03386,104.035,0,COMPLETE
OBS-05370-SCN-06-037-P10,SCN-06-037,10,PLANT-01,transport_disruption,NCA,392.402,1834.044,719682.015,1867.283,2017.732,332.325,0.0,447.607,175641.584,0.817581,0.456271,0.231601,0.312128,0.646159,1268.534,0.081991,25.563,0.544189,B,remanufacture,0.91033,0.838112,0.118685,0.306427,115209.539,0.246085,0.981235,671.658,1,0.981036,307.999,0.424613,0.051607,96.832,0,COMPLETE
OBS-05371-SCN-06-038-P01,SCN-06-038,1,PLANT-01,transport_disruption,NMC111,426.007,2171.247,924967.019,2155.047,2327.782,255.427,0.0,290.045,123561.08,0.733809,0.440456,0.26052,0.299024,0.683006,692.626,0.313292,25.439,0.460066,B,recycle,0.85658,0.791043,0.161258,0.31168,65141.937,0.300166,0.963967,590.756,1,0.988584,321.958,0.408179,0.033527,194.869,0,COMPLETE
OBS-05372-SCN-06-038-P02,SCN-06-038,2,PLANT-01,transport_disruption,NMC111,426.007,2514.941,1071383.195,2553.551,2783.473,501.135,0.0,639.796,272557.927,0.751279,0.411724,0.175232,0.413045,0.745226,1411.963,0.58348,15.551,0.348145,C,recycle,0.820883,0.766438,0.132224,0.249891,145864.224,0.194325,0.764337,1363.205,1,0.972602,321.21,0.430566,0.046262,102.182,0,COMPLETE
OBS-05373-SCN-06-038-P03,SCN-06-038,3,PLANT-01,transport_disruption,NMC111,426.007,2707.895,1153583.069,2707.703,2940.83,387.085,0.0,720.13,306780.627,0.823918,0.53842,0.170719,0.290861,0.896146,1279.048,0.120618,6.125,0.650704,A,remanufacture,0.90623,0.84304,0.160993,0.301637,192183.342,0.198091,0.809625,378.422,1,0.986689,287.526,0.385473,0.05022,140.375,0,COMPLETE
OBS-05374-SCN-06-038-P04,SCN-06-038,4,PLANT-01,transport_disruption,NMC111,426.007,2498.575,1064411.002,2478.779,2947.633,377.262,0.0,485.61,206873.328,0.684819,0.442103,0.277767,0.28013,0.840363,599.013,0.403342,28.377,0.521326,B,recycle,0.846742,0.806434,0.151432,0.293802,101793.08,0.255808,0.978873,870.429,1,0.985019,329.497,0.514253,0.034995,192.325,0,COMPLETE
OBS-05375-SCN-06-038-P05,SCN-06-038,5,PLANT-01,transport_disruption,NMC111,426.007,2360.776,1005707.785,2407.154,2733.161,303.027,0.0,324.7,138324.734,0.81253,0.548912,0.197093,0.253995,0.907859,1179.309,0.049273,17.951,0.72886,A,second_life,0.91571,0.847552,0.184085,0.33085,83973.379,0.249202,0.78079,992.098,1,0.983596,291.672,0.461806,0.034414,134.563,0,COMPLETE
OBS-05376-SCN-06-038-P06,SCN-06-038,6,PLANT-01,transport_disruption,NMC111,426.007,2229.147,949632.978,2239.638,2541.585,249.885,0.0,418.987,178491.631,0.688879,0.536885,0.182592,0.280523,0.789937,1201.038,0.141864,35.069,0.590454,B,remanufacture,0.908795,0.854783,0.173264,0.339907,92383.318,0.308601,0.944058,1254.804,1,0.992736,337.692,0.321642,0.030806,242.395,0,COMPLETE
